TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS
2020-11-26;GSDHO.E;GSD HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGSDHO;SI;0;1;0;0;;0;2.27;2.29;2.29;2.27;2.35;2.34;2.34;3.084;2.33;2.34;2.314;127658078.61;55165891;9512;0;1858454.08;811552;96;1058550.48;452372;103;363189.06;155209;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GUBRF.AOF;GUBRE FABRIK. AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFGUBRF;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;GUBRF.E;GUBRE FABRIK.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGUBRF;SI;0;1;1;0;;0;46.9;48;48;47.4;51.55;51.55;51.55;9.915;51.55;0;49.704;783542747.16;15764234;43462;0;2581200;53775;193;906145.9;17578;6;3144.55;61;4;47.4;51.55;49.901;63774337.31;1278025;3446;0;0;0;0;0;0;0;0;0;1
2020-11-26;HALKB.AOF;T. HALK BANKASI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFHALKB;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;HALKB.E;T. HALK BANKASI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHALKB;SI;0;1;1;0;;0;5.33;5.35;5.35;5.33;5.48;5.45;5.45;2.251;5.45;5.46;5.399;466198916.16;86353329;20232;0;3030454;566440;106;5950740.55;1091879;335;806534.6;147988;28;5.33;5.48;5.389;50703343.6;9408308;3720;0;0;0;0;0;0;0;0;0;1
2020-11-26;HEKTS.E;HEKTAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHEKTS;SI;0;1;0;0;;0;12.98;13.07;13.07;12.85;13.48;13.2;13.2;1.695;13.2;13.21;13.232;143776331.98;10865823;18719;0;261935.87;20041;50;1099256.4;83277;113;830253.6;62898;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;HLGYO.E;HALK GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHLGYO;SI;0;1;0;0;;0;3.14;3.14;3.14;3.11;3.45;3.45;3.45;9.873;3.45;0;3.309;556450144.08;168184908;42546;0;6494819.96;2068414;487;26361.45;7641;3;17260.35;5003;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;INDES.E;INDEKS BILGISAYAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTINDES;SI;0;1;0;0;;0;16.29;16.37;16.37;16.3;16.57;16.37;16.37;0.491;16.37;16.4;16.454;52109846.86;3166929;8329;0;195948.9;11970;41;577255.31;35263;57;691796.2;42260;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;IPEKE.E;IPEK DOGAL ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTIPEKE;SI;0;1;0;0;;0;11.86;11.93;11.93;11.86;12.28;12.03;12.03;1.433;12.03;12.04;12.042;216820283.72;18005875;15727;0;1675628.15;140455;106;3628632.96;301632;155;402896.73;33491;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISCTR.AOF;IS BANKASI (C) AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFISCTR;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISCTR.E;IS BANKASI (C);;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISCTR;SI;0;1;1;0;;0;6.69;6.77;6.77;6.69;6.83;6.8;6.8;1.644;6.79;6.8;6.771;315009309.29;46526608;12120;0;2240477.34;330942;132;5966585.2;877439;104;1809228.4;266063;47;6.69;6.83;6.762;50036202.16;7400109;2006;0;0;0;0;0;0;0;0;0;1
2020-11-26;ISDMR.E;ISKENDERUN DEMIR CELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISDMR;SI;0;1;0;0;;0;8.6;8.61;8.61;8.5;8.69;8.59;8.59;-0.116;8.59;8.6;8.595;36073063.28;4197009;4108;0;367492.02;42682;50;321223.05;37395;29;57862.24;6736;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISFIN.E;IS FIN.KIR.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISFIN;SI;0;1;0;0;;0;3.86;3.88;3.88;3.84;3.9;3.86;3.86;0;3.86;3.87;3.866;111761615.58;28908854;11073;0;1720822.68;443511;93;4515759.96;1169886;116;1706166.32;442012;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISGYO.E;IS GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISGYO;SI;0;1;0;0;;0;2.06;2.07;2.07;2.07;2.12;2.1;2.1;1.942;2.1;2.11;2.093;118719945.02;56728583;6707;0;912536.73;440839;89;2382424.8;1134488;102;2929655.4;1395074;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ISMEN.E;IS Y. MEN. DEG.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISMEN;SI;0;1;0;0;;0;12.72;12.72;12.72;12.59;12.99;12.99;12.99;2.123;12.98;12.99;12.811;51110635.35;3989544;5490;0;153110.64;12037;43;1746492.51;134449;61;2781444.78;214122;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KAREL.E;KAREL ELEKTRONIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKAREL;SI;0;1;0;0;;0;17.05;17.08;17.08;17.08;17.54;17.34;17.34;1.701;17.34;17.35;17.347;41127011.86;2370862;11591;0;60514.44;3543;24;159978.84;9226;24;151360.86;8729;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KARTN.E;KARTONSAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKARTN;SI;0;1;0;1;;0;2790.5;2740;2740;2650;2959.4;2823.9;2823.9;1.197;2823.9;2824;2802.414;63413019.6;22628;6481;0;638420;233;89;330396.3;117;25;533717.1;189;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KCHOL.AOF;KOC HOLDING AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFKCHOL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KCHOL.E;KOC HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKCHOL;SI;0;1;1;0;;0;18.73;18.91;18.91;18.63;19.2;19.14;19.14;2.189;19.13;19.14;18.954;247570304.11;13061545;13942;0;1564178.47;82717;78;2510593.8;131170;106;113806.44;5946;17;18.63;19.19;18.917;44774913.99;2366924;2656;0;0;0;0;0;0;0;0;0;1
2020-11-26;KERVT.E;KEREVITAS GIDA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKERVT;SI;0;1;0;0;;0;7.23;7.15;7.15;7;7.2;7.05;7.05;-2.49;7.05;7.06;7.105;162829214.28;22919063;19109;0;2881664.5;403030;414;2337744.75;331595;178;431044.05;61141;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KONYA.E;KONYA CIMENTO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKONYA;SI;0;0;0;0;;0;1155.8;1155.8;1155.8;1114.2;1214.9;1128;1128;-2.405;1128;1129;1158.414;128678938.1;111082;14347;0;918861;795;157;868560;770;82;282000;250;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KORDS.E;KORDSA TEKNIK TEKSTIL;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKORDS;SI;0;1;0;0;;0;14.39;14.42;14.42;14.28;14.65;14.36;14.36;-0.208;14.36;14.38;14.441;36471553.08;2525619;4777;0;147776.16;10248;39;374810.36;26101;34;288004.16;20056;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KOZAA.AOF;KOZA MADENCILIK AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFKOZAA;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KOZAA.E;KOZA MADENCILIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKOZAA;SI;0;1;1;0;;0;13.32;13.43;13.43;13.28;14.2;13.63;13.63;2.327;13.63;13.64;13.644;345456678.36;25318850;21078;0;1451057.78;108046;116;7984249.55;585785;196;3938524.8;288960;80;13.29;14.14;13.721;12605172.46;918680;1555;0;0;0;0;0;0;0;0;0;1
2020-11-26;KOZAL.AOF;KOZA ALTIN AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFKOZAL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KOZAL.E;KOZA ALTIN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKOZAL;SI;0;1;1;0;;0;77.6;78.1;78.1;77.4;79.85;78;78;0.515;78;78.05;78.38;229348179.25;2926088;14791;0;541467.3;6933;81;6506838;83421;184;369642;4739;15;77.45;79.8;78.284;5753793.85;73499;1110;0;0;0;0;0;0;0;0;0;1
2020-11-26;KRDMD.AOF;KARDEMIR (D) AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFKRDMD;SI;0;0;0;0;;0;1.252;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;KRDMD.E;KARDEMIR (D);;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRDMD;SI;0;1;1;0;;0;5.2;5.24;5.24;5.09;5.26;5.18;5.18;-0.385;5.18;5.19;5.163;2040240983.14;395189815;27144;0;20299304.12;3873913;315;29504907.04;5695928;231;12110705.32;2337974;62;5.09;5.26;5.155;394178651.25;76460096;5428;0;0;0;0;0;0;0;0;0;1
2020-11-26;LOGO.E;LOGO YAZILIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTLOGO;SI;0;1;0;0;;0;99;100;100;100;108.9;108.9;108.9;10;108.9;0;106.4;66182354;622012;5206;0;463700;4637;75;20146.5;185;2;5445;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;MAVI.E;MAVI GIYIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTMAVI;SI;0;1;0;0;;0;49.26;49.1;49.1;46.7;49.8;48.98;48.98;-0.568;48.84;48.98;48.635;41597436.46;855306;6395;0;353520;7200;60;299414.74;6113;33;26987.98;551;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;MGROS.AOF;MIGROS TICARET AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFMGROS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;MGROS.E;MIGROS TICARET;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTMGROS;SI;0;1;1;0;;0;40.86;40.96;40.96;40.68;41.1;40.76;40.76;-0.245;40.76;40.78;40.816;74761737.48;1831661;8451;0;1024163.84;25004;114;1241916.44;30469;71;648124.76;15901;7;40.7;41.04;40.782;6436312.88;157822;827;0;0;0;0;0;0;0;0;0;1
2020-11-26;MPARK.E;MLP SAGLIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTMPARK;SI;0;1;0;0;;0;19.12;19.2;19.2;19.17;19.74;19.4;19.4;1.464;19.39;19.4;19.404;133250921.06;6867130;13910;0;211641.6;11023;34;851039.2;43868;83;242965.6;12524;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;NETAS.E;NETAS TELEKOM.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTNETAS;SI;0;1;0;0;;0;19.75;19.81;19.81;19.71;20.5;20;20;1.266;19.99;20;20.125;69241056.96;3440528;11637;0;131082.77;6617;25;1204460;60223;72;157980;7899;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;NTHOL.E;NET HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTNTHOL;SI;0;1;0;0;;0;3.3;3.32;3.32;3.3;3.39;3.34;3.34;1.212;3.33;3.34;3.346;63266390.93;18909842;4982;0;189010.92;56931;33;420900.12;126018;41;655515.08;196262;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;ODAS.E;ODAS ELEKTRIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTODAS;SI;0;1;0;0;;0;3.64;3.69;3.69;3.63;3.74;3.63;3.63;-0.275;3.62;3.63;3.691;727280930.99;197059263;23450;0;11123759.61;3014569;257;19063689.15;5251705;429;4379250.15;1206405;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;OTKAR.E;OTOKAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTOTKAR;SI;0;1;0;0;;0;237.1;237.3;237.3;236.7;247.8;240;240;1.223;240;240.1;242.181;267650979.9;1105169;22415;0;2779969.5;11715;204;2198400;9160;94;163680;682;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;OYAKC.AOF;OYAKC AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFOYAKC;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;OYAKC.E;OYAK CIMENTO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTOYAKC;SI;0;1;1;0;;0;8.08;8.14;8.14;8.06;8.16;8.11;8.11;0.371;8.11;8.12;8.111;79201164.2;9764137;7671;0;1530735.14;188051;83;2828605.8;348780;106;444825.39;54849;35;8.06;8.16;8.114;4614333.76;568695;591;0;0;0;0;0;0;0;0;0;1
2020-11-26;OZKGY.E;OZAK GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTOZKGY;SI;0;1;0;0;;0;4.26;4.28;4.28;4.25;4.3;4.28;4.28;0.469;4.28;4.29;4.274;18178046.79;4253109;2362;0;76175.44;17798;20;202615.2;47340;32;369090.08;86236;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PETKM.AOF;PETKIM AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFPETKM;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PETKM.E;PETKIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTPETKM;SI;0;1;1;0;;0;4.08;4.12;4.12;4.06;4.14;4.13;4.13;1.225;4.12;4.13;4.108;602926549.23;146776305;18136;0;3690535.32;895761;200;11723707.1;2838670;221;2406517.96;582692;200;4.07;4.13;4.1;75498630;18413565;1822;0;0;0;0;0;0;0;0;0;1
2020-11-26;PETUN.E;PINAR ET VE UN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTPETUN;SI;0;1;0;0;;0;24.02;23.96;23.96;23.4;24;23.64;23.64;-1.582;23.62;23.64;23.776;33769012.5;1420301;4665;0;515259.8;21505;110;525540.84;22231;52;196070.16;8294;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PGSUS.AOF;PEGASUS AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFPGSUS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PGSUS.E;PEGASUS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTPGSUS;SI;0;1;1;0;;0;61.2;63;63;62.2;64.1;63.7;63.7;4.085;63.7;63.75;63.279;741990516.3;11725706;34021;0;11645361;184847;451;11523712.2;180906;276;558012;8760;29;62.35;64.05;63.324;78174361;1234514;4051;0;0;0;0;0;0;0;0;0;1
2020-11-26;PNSUT.E;PINAR SUT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTPNSUT;SI;0;1;0;0;;0;21.42;21;21;20.82;21.26;20.96;20.96;-2.148;20.96;20.98;21.009;34872937.46;1659926;4581;0;825930;39330;129;196059.84;9354;41;53594.72;2557;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;PRKAB.E;TURK PRYSMIAN KABLO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTPRKAB;SI;0;0;0;0;;0;13.36;13.39;13.39;13.16;13.95;13.55;13.55;1.422;13.55;13.56;13.637;50132442.53;3676180;10151;0;24088.61;1799;20;148358.95;10949;28;52262.35;3857;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;SAHOL.AOF;SABANCI HOLDING AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFSAHOL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;SAHOL.E;SABANCI HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTSAHOL;SI;0;1;1;0;;0;10.18;10.32;10.32;10.17;10.32;10.25;10.25;0.688;10.25;10.28;10.25;93851037.18;9156476;10398;0;1119492.96;108478;141;6274240.25;612121;173;7708;752;4;10.18;10.31;10.246;11138636.53;1087123;1584;0;0;0;0;0;0;0;0;0;1
2020-11-26;SARKY.E;SARKUYSAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTSARKY;SI;0;0;0;0;;0;6.93;6.94;6.94;6.93;7;6.94;6.94;0.144;6.94;6.95;6.953;3066848.1;441095;1314;0;6766.5;975;12;6003.1;865;5;638.48;92;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;SASA.E;SASA POLYESTER;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTSASA;SI;0;1;0;0;;0;17.62;17.66;17.66;17.3;17.76;17.38;17.38;-1.362;17.38;17.39;17.464;130261215.39;7458812;12845;0;2029416.56;114916;138;3201448.14;184203;129;714422.28;41106;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;SELEC.E;SELCUK ECZA DEPOSU;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTSELEC;SI;0;1;0;0;;0;9.71;9.86;9.86;9.86;10.68;10.68;10.68;9.99;10.68;0;10.387;176206783.78;16964193;19904;0;751874.3;76255;111;20526.96;1922;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;SISE.AOF;SISE CAM AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFSISE;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;SISE.E;SISE CAM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTSISE;SI;0;1;1;0;;0;6.98;7.01;7.01;6.98;7.05;7.03;7.03;0.716;7.02;7.03;7.014;775686268.69;110596964;27822;0;8894666.54;1268854;255;11174585.71;1589557;187;3468067.72;493324;99;6.99;7.04;7.01;89001060.8;12696221;2803;0;0;0;0;0;0;0;0;0;1
2020-11-26;SKBNK.E;SEKERBANK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTSKBNK;SI;0;1;0;0;;0;1.51;1.52;1.52;1.5;1.53;1.51;1.51;0;1.51;1.52;1.51;207777777.68;137629682;9934;0;3998779.52;2630776;133;8656608.03;5732853;129;783166.03;518653;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;SOKM.E;SOK MARKETLER TICARET;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTSOKM;SI;0;1;0;0;;0;12.15;12.15;12.15;12;12.19;12;12;-1.235;12;12.01;12.061;63864574.22;5294954;7387;0;1802829.15;148381;171;2582004;215167;224;489540;40795;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;TATGD.E;TAT GIDA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTTATGD;SI;0;1;0;0;;0;11.14;11.2;11.2;11.03;11.27;11.07;11.07;-0.628;11.07;11.09;11.134;24920162.26;2238148;3805;0;519881.6;46418;69;555813.63;50209;49;6741.63;609;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;TAVHL.AOF;TAV HAVALIMANLARI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFTAVHL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;TAVHL.E;TAV HAVALIMANLARI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTTAVHL;SI;0;1;1;0;;0;19.93;20.5;20.5;20.06;20.58;20.32;20.32;1.957;20.32;20.34;20.294;229153163.36;11291795;17328;0;2885252;140744;243;2431938.24;119682;118;551789.6;27155;43;20.06;20.52;20.291;14248953.42;702226;1722;0;0;0;0;0;0;0;0;0;1
2020-11-26;TCELL.AOF;TURKCELL AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFTCELL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;TCELL.E;TURKCELL;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTTCELL;SI;0;1;1;0;;0;15.69;15.74;15.74;15.72;15.89;15.85;15.85;1.02;15.85;15.86;15.813;383601633.28;24259378;19429;0;1431930.76;90974;97;6909268.6;435916;137;540120.45;34077;24;15.73;15.88;15.822;35985579.88;2274415;1386;0;0;0;0;0;0;0;0;0;1
2020-11-26;THYAO.AOF;TURK HAVA YOLLARI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFTHYAO;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;THYAO.E;TURK HAVA YOLLARI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTTHYAO;SI;0;1;1;0;;0;11.99;12.31;12.31;12.02;12.36;12.2;12.2;1.751;12.2;12.21;12.171;2123823891.9;174503284;58224;0;39274673.39;3190469;875;36005847.8;2951299;638;9144168.4;749522;110;12.02;12.35;12.159;218597357.83;17977800;6934;0;0;0;0;0;0;0;0;0;1
2020-11-26;TKFEN.AOF;TEKFEN HOLDING AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFTKFEN;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;TKFEN.E;TEKFEN HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTTKFEN;SI;0;1;1;0;;0;15.5;15.59;15.59;15.37;15.63;15.46;15.46;-0.258;15.46;15.47;15.479;153878341.28;9940829;11646;0;1343483.84;86176;134;3213299.16;207846;139;627057.6;40560;38;15.37;15.62;15.466;15812490.94;1022376;1772;0;0;0;0;0;0;0;0;0;1
2020-11-26;TMSN.E;TUMOSAN MOTOR VE TRAKTOR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTTMSN;SI;0;1;0;0;;0;11;11.12;11.12;10.95;11.19;11;11;0;11;11.03;11.057;37235047.82;3367535;5975;0;158304.32;14236;42;703780;63980;71;19800;1800;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;TOASO.E;TOFAS OTO. FAB.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTTOASO;SI;0;1;0;0;;0;29.6;29.7;29.7;28.9;29.74;29.14;29.14;-1.554;29.14;29.16;29.211;72600363.66;2485406;8209;0;217582.2;7326;41;1154876.48;39632;63;168808.02;5793;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26;TRGYO.E;TORUNLAR GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTTRGYO;SI;0;1;0;0;;0;3.67;3.69;3.69;3.67;3.8;3.77;3.77;2.725;3.76;3.77;3.734;143783316.16;38507761;8567;0;319232.97;86513;34;1522258.14;403782;103;862692.87;228831;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
